UNIQUE KEY,DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,PERSONS INJURED,PERSONS KILLED,PEDESTRIANS INJURED,PEDESTRIANS KILLED,CYCLISTS INJURED,CYCLISTS KILLED,MOTORISTS INJURED,MOTORISTS KILLED,VEHICLE 1 TYPE,VEHICLE 2 TYPE,VEHICLE 3 TYPE,VEHICLE 4 TYPE,VEHICLE 5 TYPE,VEHICLE 1 FACTOR,VEHICLE 2 FACTOR,VEHICLE 3 FACTOR,VEHICLE 4 FACTOR,VEHICLE 5 FACTOR
3152180,01/12/2015,17:30,BROOKLYN,11226,40.6428878,-73.9545255,"(40.6428878, -73.9545255)",BEDFORD AVENUE,CLARENDON ROAD,,1,0,1,0,0,0,0,0,SPORT UTILITY/STATION WAGON,,,,,UNSPECIFIED,,,,
3152002,01/12/2015,17:30,MANHATTAN,10024,40.7794786,-73.9735729,"(40.7794786, -73.9735729)",WEST 77 STREET,CENTRAL PARK WEST,,1,0,0,0,0,0,1,0,TAXI,TAXI,VAN,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3152171,01/12/2015,17:40,BROOKLYN,11219,40.6294253,-73.9979393,"(40.6294253, -73.9979393)",13 AVENUE,59 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3151616,01/12/2015,17:40,BROOKLYN,11219,40.6407694,-73.9940763,"(40.6407694, -73.9940763)",FT HAMILTON PARKWAY,44 STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3151486,01/12/2015,17:40,MANHATTAN,10065,40.7608574,-73.9610689,"(40.7608574, -73.9610689)",1 AVENUE,EAST 61 STREET,,0,0,0,0,0,0,0,0,SMALL COM VEH(4 TIRES),SPORT UTILITY/STATION WAGON,,,,LOST CONSCIOUSNESS,FAILURE TO YIELD RIGHT-OF-WAY,,,
3151785,01/12/2015,17:40,QUEENS,11422,40.6663969,-73.7385662,"(40.6663969, -73.7385662)",BROOKVILLE BOULEVARD,NORTH CONDUIT AVENUE,,0,0,0,0,0,0,0,0,BUS,PASSENGER VEHICLE,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3151932,01/12/2015,17:40,MANHATTAN,10011,40.7434239,-73.9998484,"(40.7434239, -73.9998484)",8 AVENUE,WEST 20 STREET,,1,0,1,0,0,0,0,0,PASSENGER VEHICLE,,,,,DRIVER INATTENTION/DISTRACTION,,,,
3152377,01/12/2015,17:41,QUEENS,11429,40.7073058,-73.7512138,"(40.7073058, -73.7512138)",HOLLIS AVENUE,FRANCIS LEWIS BOULEVARD,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,PAVEMENT SLIPPERY,PAVEMENT SLIPPERY,,,
3151887,01/12/2015,17:44,QUEENS,11106,40.7612219,-73.9305481,"(40.7612219, -73.9305481)",34 AVENUE,CRESCENT STREET,,0,0,0,0,0,0,0,0,TAXI,BICYCLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3152326,01/12/2015,17:45,BROOKLYN,11222,40.7337398,-73.9548424,"(40.7337398, -73.9548424)",GREEN STREET,MANHATTAN AVENUE,,0,0,0,0,0,0,0,0,VAN,VAN,,,,BACKING UNSAFELY,UNSPECIFIED,,,
3152463,01/12/2015,17:45,,,40.728233,-73.8331189,"(40.728233, -73.8331189)",,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,TURNING IMPROPERLY,DRIVER INEXPERIENCE,,,
3151677,01/12/2015,17:50,BROOKLYN,11207,40.674396,-73.8965093,"(40.674396, -73.8965093)",PENNSYLVANIA AVENUE,LIBERTY AVENUE,,0,0,0,0,0,0,0,0,VAN,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3151945,01/12/2015,17:50,MANHATTAN,10010,40.7427726,-73.986597,"(40.7427726, -73.986597)",EAST 26 STREET,MADISON AVENUE,,0,0,0,0,0,0,0,0,SMALL COM VEH(4 TIRES),LIVERY VEHICLE,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3152228,01/12/2015,17:52,,,,,,,,PARKING LOT OF 976 3 AVE COSTCO,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3152534,01/12/2015,17:55,,,40.6099857,-74.1201601,"(40.6099857, -74.1201601)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3151981,01/12/2015,17:57,MANHATTAN,10065,40.768024,-73.9702814,"(40.768024, -73.9702814)",EAST 65 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,TAXI,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3152189,01/12/2015,18:00,BROOKLYN,11209,40.6306618,-74.0310589,"(40.6306618, -74.0310589)",RIDGE BOULEVARD,77 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,OUTSIDE CAR DISTRACTION,UNSPECIFIED,,,
3151641,01/12/2015,18:00,BROOKLYN,11236,40.637108,-73.8933748,"(40.637108, -73.8933748)",ROCKAWAY PARKWAY,AVENUE M,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,BACKING UNSAFELY,UNSPECIFIED,,,
3151470,01/12/2015,18:00,MANHATTAN,10016,40.7457696,-73.9704212,"(40.7457696, -73.9704212)",EAST 38 STREET,FDR DRIVE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3151500,01/12/2015,18:00,MANHATTAN,10025,40.7927218,-73.9731884,"(40.7927218, -73.9731884)",BROADWAY,WEST 93 STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3152025,01/12/2015,18:00,MANHATTAN,10039,40.8284993,-73.9377806,"(40.8284993, -73.9377806)",WEST 154 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3151421,01/12/2015,18:00,MANHATTAN,10280,40.7100794,-74.016383,"(40.7100794, -74.016383)",SOUTH END AVENUE,ALBANY STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,TAXI,,,,TURNING IMPROPERLY,UNSPECIFIED,,,
3152391,01/12/2015,18:00,QUEENS,11004,40.7369465,-73.7101253,"(40.7369465, -73.7101253)",HILLSIDE AVENUE,258 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3151680,01/12/2015,18:00,,,,,,GRANT AVENUE,CONDUIT BOULEVARD,,1,0,1,0,0,0,0,0,SPORT UTILITY/STATION WAGON,,,,,UNSPECIFIED,,,,
3152477,01/12/2015,18:00,,,,,,HOYT AVENUE NORTH,31 STREET,,1,0,1,0,0,0,0,0,SPORT UTILITY/STATION WAGON,,,,,FAILURE TO YIELD RIGHT-OF-WAY,,,,
3152256,01/12/2015,18:05,BROOKLYN,11216,40.6770266,-73.952678,"(40.6770266, -73.952678)",DEAN STREET,BEDFORD AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,VAN,,,,LOST CONSCIOUSNESS,UNSPECIFIED,,,
3152356,01/12/2015,18:05,QUEENS,11385,40.7037894,-73.8845942,"(40.7037894, -73.8845942)",68 PLACE,CENTRAL AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,BUS,,,,UNSPECIFIED,UNSPECIFIED,,,
3152296,01/12/2015,18:10,BROOKLYN,11217,40.6866823,-73.9793644,"(40.6866823, -73.9793644)",FLATBUSH AVENUE,LAFAYETTE AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,OTHER,,,,UNSPECIFIED,UNSPECIFIED,,,
3151618,01/12/2015,18:10,BROOKLYN,11230,40.6146211,-73.9686568,"(40.6146211, -73.9686568)",OCEAN PARKWAY,AVENUE N,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,PAVEMENT SLIPPERY,TURNING IMPROPERLY,,,
3152376,01/12/2015,18:10,QUEENS,11422,40.66758,-73.7373973,"(40.66758, -73.7373973)",BROOKVILLE BOULEVARD,FRANCIS LEWIS BOULEVARD,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,OTHER VEHICULAR,OTHER VEHICULAR,,,
3152104,01/12/2015,18:10,BRONX,10461,40.8507794,-73.856192,"(40.8507794, -73.856192)",HONE AVENUE,RHINELANDER AVENUE,,1,0,1,0,0,0,0,0,SPORT UTILITY/STATION WAGON,,,,,UNSPECIFIED,,,,
3151465,01/12/2015,18:11,MANHATTAN,10001,40.7494017,-73.9917748,"(40.7494017, -73.9917748)",WEST 33 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,BUS,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3218919,01/12/2015,18:15,MANHATTAN,10021,40.7688057,-73.9523204,"(40.7688057, -73.9523204)",EAST 75 STREET,YORK AVENUE,,0,0,0,0,0,0,0,0,MOTORCYCLE,UNKNOWN,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3152484,01/12/2015,18:15,,,,,,STEINWAY STREET,ASTORIA BOULEVARD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,FAILURE TO YIELD RIGHT-OF-WAY,FAILURE TO YIELD RIGHT-OF-WAY,,,
3151850,01/12/2015,18:15,QUEENS,11361,40.7604922,-73.7675188,"(40.7604922, -73.7675188)",NORTHERN BOULEVARD,215 STREET,,1,0,1,0,0,0,0,0,PASSENGER VEHICLE,,,,,DRIVER INATTENTION/DISTRACTION,,,,
3152380,01/12/2015,18:15,QUEENS,11434,40.6561603,-73.7673526,"(40.6561603, -73.7673526)",ROCKAWAY BOULEVARD,GUY R BREWER BOULEVARD,,3,0,0,0,0,0,3,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3151642,01/12/2015,18:15,BROOKLYN,11236,40.647573,-73.8985545,"(40.647573, -73.8985545)",GLENWOOD ROAD,EAST 102 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,VAN,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3151972,01/12/2015,18:15,MANHATTAN,10022,40.7622939,-73.9744569,"(40.7622939, -73.9744569)",EAST 56 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,VAN,TAXI,,,,OTHER VEHICULAR,FATIGUED/DROWSY,,,
3151851,01/12/2015,18:20,,,40.7592665,-73.7503638,"(40.7592665, -73.7503638)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3151654,01/12/2015,18:25,,,,,,FLATBUSH AVENUE,FOSTER AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,OTHER,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3152102,01/12/2015,18:30,BRONX,10462,40.8524126,-73.86777,"(40.8524126, -73.86777)",WHITE PLAINS ROAD,BRADY AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,VAN,,,,UNSPECIFIED,UNSPECIFIED,,,
3152430,01/12/2015,18:30,QUEENS,11356,40.7894348,-73.8455737,"(40.7894348, -73.8455737)",COLLEGE POINT BOULEVARD,9 AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,LARGE COM VEH(6 OR MORE TIRES),,,,UNSPECIFIED,,,,
3151691,01/12/2015,18:30,,,40.6833892,-74.0016703,"(40.6833892, -74.0016703)",,,,2,0,0,0,0,0,2,0,UNKNOWN,,,,,FATIGUED/DROWSY,FATIGUED/DROWSY,UNSPECIFIED,,
3152610,01/12/2015,18:35,MANHATTAN,10017,40.7553005,-73.9753439,"(40.7553005, -73.9753439)",EAST 47 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,TAXI,,,,OTHER VEHICULAR,OTHER VEHICULAR,,,
3151679,01/12/2015,18:35,BROOKLYN,11208,40.6715969,-73.8801762,"(40.6715969, -73.8801762)",SUTTER AVENUE,SHEPHERD AVENUE,,2,0,0,0,0,0,2,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,OTHER VEHICULAR,UNSPECIFIED,,,
3152406,01/12/2015,18:40,QUEENS,11366,40.7214619,-73.8045285,"(40.7214619, -73.8045285)",164 STREET,UNION TURNPIKE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,,,,,DRIVER INATTENTION/DISTRACTION,,,,
3152448,01/12/2015,18:40,QUEENS,11368,40.752541,-73.8526035,"(40.752541, -73.8526035)",ROOSEVELT AVENUE,114 STREET,,2,0,0,0,0,0,2,0,TAXI,VAN,,,,PRESCRIPTION MEDICATION,FAILURE TO YIELD RIGHT-OF-WAY,,,
3152478,01/12/2015,18:42,QUEENS,11105,40.776832,-73.9116952,"(40.776832, -73.9116952)",DITMARS BOULEVARD,29 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,OUTSIDE CAR DISTRACTION,UNSPECIFIED,,,
3151973,01/12/2015,18:45,MANHATTAN,10017,40.7543484,-73.9769721,"(40.7543484, -73.9769721)",VANDERBILT AVENUE,EAST 45 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,OBSTRUCTION/DEBRIS,OBSTRUCTION/DEBRIS,,,
3151462,01/12/2015,18:45,MANHATTAN,10036,40.7565594,-73.986107,"(40.7565594, -73.986107)",WEST 43 STREET,BROADWAY,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,LOST CONSCIOUSNESS,LANE MARKING IMPROPER/INADEQUATE,,,
3151488,01/12/2015,18:48,,,40.7663518,-73.9510179,"(40.7663518, -73.9510179)",,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,OUTSIDE CAR DISTRACTION,OUTSIDE CAR DISTRACTION,FATIGUED/DROWSY,,
